split,class,label,lm00_x,lm00_y,lm00_z,lm01_x,lm01_y,lm01_z,lm02_x,lm02_y,lm02_z,lm03_x,lm03_y,lm03_z,lm04_x,lm04_y,lm04_z,lm05_x,lm05_y,lm05_z,lm06_x,lm06_y,lm06_z,lm07_x,lm07_y,lm07_z,lm08_x,lm08_y,lm08_z,lm09_x,lm09_y,lm09_z,lm10_x,lm10_y,lm10_z,lm11_x,lm11_y,lm11_z,lm12_x,lm12_y,lm12_z,lm13_x,lm13_y,lm13_z,lm14_x,lm14_y,lm14_z,lm15_x,lm15_y,lm15_z,lm16_x,lm16_y,lm16_z,lm17_x,lm17_y,lm17_z,lm18_x,lm18_y,lm18_z,lm19_x,lm19_y,lm19_z,lm20_x,lm20_y,lm20_z,wc00_x,wc00_y,wc01_x,wc01_y,wc02_x,wc02_y,wc03_x,wc03_y,wc04_x,wc04_y,wc05_x,wc05_y,wc06_x,wc06_y,wc07_x,wc07_y,wc08_x,wc08_y,wc09_x,wc09_y,wc10_x,wc10_y,wc11_x,wc11_y,wc12_x,wc12_y,wc13_x,wc13_y,wc14_x,wc14_y,wc15_x,wc15_y,wc16_x,wc16_y,wc17_x,wc17_y,wc18_x,wc18_y,wc19_x,wc19_y,wc20_x,wc20_y,fb_x,fb_y,fb_w,fb_h,hand_detected,fb_detected,H00,H01,H02,H10,H11,H12,H20,H21,neck_cos,neck_sin,neck_len_norm,fret_thumb,fret_index,fret_mid,fret_ring,fret_pinky,str_thumb,str_index,str_mid,str_ring,str_pinky,inlay_fret3,inlay_fret5,inlay_fret7,inlay_fret9,inlay_fret12,H_valid,bund_det_rate
train,F,5,0.4821608,0.7480903,6.775002e-07,0.42189294,0.68521035,-0.0061723455,0.37960574,0.5960547,-0.03483579,0.36506823,0.5153433,-0.06130909,0.36979824,0.4732247,-0.08478723,0.3444832,0.6403794,-0.105325505,0.3203497,0.5246251,-0.14974838,0.3416751,0.44558942,-0.161296,0.3656697,0.4102897,-0.16108206,0.3825423,0.67163974,-0.121246055,0.36485812,0.5235934,-0.17409614,0.393121,0.46935037,-0.17200117,0.41892737,0.4879917,-0.15876545,0.43720198,0.6841425,-0.13256824,0.43080243,0.5280435,-0.17469712,0.45388764,0.46326843,-0.1602083,0.46563888,0.46913633,-0.1383144,0.49164662,0.6799215,-0.14227654,0.49519894,0.5488087,-0.16733736,0.4956302,0.4956744,-0.15727745,0.48952168,0.4910942,-0.141778,0.0,0.0,-0.4799435,-0.50074506,-0.8166979,-1.2107369,-0.93246746,-1.8534822,-0.89479995,-2.188894,-1.0963964,-0.8577564,-1.2885838,-1.7795665,-1.1187587,-2.4089677,-0.92767763,-2.6900773,-0.7933125,-0.6088147,-0.9341406,-1.7877824,-0.709069,-2.2197473,-0.5035598,-2.071297,-0.3580299,-0.50924915,-0.4089927,-1.7523441,-0.22515352,-2.2681808,-0.13157248,-2.2214518,0.07554031,-0.5428628,0.10382921,-1.5869805,0.10726363,-2.0101156,0.058618378,-2.04659,0.37564656,0.42001146,0.62413794,0.11811927,1.0,1.0,0.10359116,5.7311503e-19,-180.55939,0.0,0.19417475,-284.46603,-9.2007435e-20,-5.7487275e-20,1.0,0.0,0.49889717,0.041666668,0.041666668,0.041666668,0.083333336,0.125,0.45050424,0.0,0.5755219,0.415892,0.6017878,0.7016,0.3931,0.5644,0.552,0.5863,1.0,1.0
train,F,5,0.4687922,0.73404104,6.8239245e-07,0.41238868,0.6800163,-0.009512669,0.36471367,0.6036452,-0.037252374,0.34905818,0.52886623,-0.06402327,0.34897804,0.47764343,-0.088873915,0.32692024,0.6556039,-0.09374137,0.30738756,0.5436113,-0.13406374,0.32526106,0.46491495,-0.14727738,0.34891284,0.42535758,-0.15079933,0.36589807,0.69035655,-0.109483615,0.3418338,0.54689074,-0.16027066,0.3694548,0.49077964,-0.16415724,0.39751124,0.49299145,-0.1570169,0.4204952,0.69800425,-0.12171934,0.4049384,0.5504784,-0.16192546,0.42711315,0.4822309,-0.15462728,0.44080317,0.48061827,-0.14021596,0.47274673,0.68735135,-0.13325298,0.470612,0.5610074,-0.15900314,0.47053188,0.5110739,-0.15481552,0.46594858,0.5063788,-0.14553717,0.0,0.0,-0.50457853,-0.48329842,-0.93107295,-1.1665041,-1.0711249,-1.8354671,-1.0718418,-2.2936995,-1.269168,-0.7016885,-1.4439049,-1.7035596,-1.2840109,-2.4075668,-1.0724251,-2.761442,-0.92047745,-0.39079568,-1.1357533,-1.6742222,-0.8886594,-2.1761847,-0.63767016,-2.1563983,-0.43205854,-0.32238042,-0.5712278,-1.6421274,-0.3728554,-2.2526605,-0.2503862,-2.267087,0.03537671,-0.41767988,0.016279599,-1.5479366,0.015562957,-1.994635,-0.02543864,-2.0366364,0.14159483,0.0,0.8584052,1.0,1.0,1.0,-0.11930215,0.90621114,-1169.2523,4.365913,0.57478434,-5620.71,-3.9483353e-18,2.6076043e-20,-0.13052642,0.9914448,0.056542248,0.33333334,0.041666668,0.41666666,0.25,0.41666666,1.0,1.0,1.0,1.0,1.0,0.3037,0.2608,0.1542,0.1569,0.6798,1.0,1.0
train,F,5,0.5107342,0.6415164,3.1289042e-07,0.46040326,0.58078724,0.015514996,0.4374904,0.50939673,0.008455417,0.4387556,0.44862878,-0.00073612866,0.45275536,0.39791206,-0.0073593277,0.41588286,0.50798404,-0.04871488,0.4097738,0.38674754,-0.07745764,0.43682814,0.3311882,-0.07871278,0.462153,0.31936687,-0.06870045,0.450208,0.51467484,-0.06534624,0.44775248,0.3843577,-0.09724194,0.48004952,0.3456971,-0.085632384,0.49987245,0.37195942,-0.06381975,0.49501324,0.52496445,-0.078483,0.5031648,0.39436752,-0.103720255,0.5290915,0.35804576,-0.08190524,0.53881943,0.3747294,-0.053198047,0.5442114,0.5345549,-0.08884642,0.55021137,0.42509818,-0.105080895,0.55645424,0.38405517,-0.0893612,0.552665,0.3848898,-0.06596835,0.0,0.0,-0.35811895,-0.43210518,-0.52115047,-0.94006896,-0.51214826,-1.3724502,-0.41253597,-1.7333142,-0.67489433,-0.9501207,-0.71836203,-1.812753,-0.5258627,-2.2080734,-0.34566918,-2.2921855,-0.4306611,-0.90251374,-0.4481329,-1.8297573,-0.21833023,-2.1048384,-0.07728448,-1.9179746,-0.111859135,-0.8293002,-0.053858243,-1.7585347,0.13061726,-2.0169742,0.19983442,-1.8982655,0.23819973,-0.76106143,0.2808913,-1.5398772,0.32531112,-1.8319099,0.29834956,-1.8259711,0.11314655,0.40911698,0.88685346,0.590883,1.0,1.0,0.07290401,1.021923e-18,-38.274605,0.0,0.03881611,-55.390587,-2.1583923e-20,-5.0798545e-37,1.0,0.0,0.7088957,0.25,0.29166666,0.29166666,0.33333334,0.375,0.0,0.0,0.0,0.0,0.0,0.6324,0.6266,0.4239,0.3035,0.3701,1.0,1.0
train,F,5,0.5330695,0.5644162,2.921153e-07,0.48778617,0.49699384,0.013644668,0.46865615,0.41894913,0.007040698,0.47371966,0.35392284,-0.0012464537,0.49010926,0.30064258,-0.00697517,0.45069063,0.41455176,-0.04474392,0.45370334,0.2954715,-0.06896024,0.48496258,0.24758244,-0.065932155,0.5066723,0.24539232,-0.053097066,0.48732296,0.42291427,-0.05915925,0.50199974,0.29084998,-0.085329056,0.5373718,0.26260558,-0.07270521,0.54960364,0.29104316,-0.051053252,0.5332918,0.43724307,-0.07013513,0.54821575,0.30884933,-0.08859318,0.5736443,0.28293633,-0.06557554,0.5776865,0.30318403,-0.037951045,0.58177245,0.45630673,-0.07878397,0.5936563,0.35028735,-0.090518445,0.6061626,0.31410614,-0.074078,0.6048133,0.31394535,-0.051225,0.0,0.0,-0.30450144,-0.4533726,-0.43313864,-0.97817355,-0.3990898,-1.4154339,-0.28888014,-1.7737097,-0.55394536,-1.007743,-0.53368676,-1.8084819,-0.3234883,-2.1305053,-0.17750414,-2.1452324,-0.3076163,-0.9515105,-0.2089243,-1.8395586,0.02893038,-2.0294843,0.11118162,-1.8382596,0.0014949961,-0.8551584,0.101848915,-1.7185245,0.27283958,-1.8927728,0.30002087,-1.75662,0.32749632,-0.7269675,0.40740767,-1.4398803,0.4915046,-1.6831758,0.48243123,-1.6842569,0.14051723,0.3953555,0.85948277,0.6046445,1.0,1.0,0.07522567,2.231189e-18,-49.047142,1.5313421e-18,0.037932668,-52.30915,3.340691e-20,5.615163e-21,1.0,0.0,0.6870172,0.29166666,0.29166666,0.33333334,0.375,0.375,0.0,0.0,0.0,0.0,0.0,0.6083,0.6143,0.3629,0.1848,0.3633,1.0,1.0
train,F,5,0.40124425,0.77722716,4.6759962e-07,0.34603924,0.73778534,-0.003246594,0.2984869,0.65866965,-0.021827856,0.2835772,0.578243,-0.04030251,0.28363898,0.5199543,-0.05600471,0.26098758,0.6984568,-0.07123858,0.2398943,0.58318657,-0.1043266,0.2621124,0.51724625,-0.11233566,0.28923687,0.48877293,-0.11186811,0.29314774,0.7209464,-0.0856181,0.2687569,0.5823404,-0.12588504,0.2971031,0.5351342,-0.125777,0.32687306,0.54054636,-0.11662226,0.33935413,0.72488123,-0.09711969,0.32847133,0.5835819,-0.12997407,0.35324916,0.5267474,-0.122098796,0.37274668,0.52556175,-0.10768539,0.38796693,0.71622056,-0.10754017,0.38554603,0.59672946,-0.12982422,0.3900685,0.5499985,-0.12624907,0.39200735,0.54194915,-0.11714109,0.0,0.0,-0.4529815,-0.32363757,-0.8431695,-0.9728167,-0.96551,-1.6327527,-0.9650031,-2.111037,-1.1508678,-0.6463454,-1.3239475,-1.5921887,-1.1416382,-2.133258,-0.91906995,-2.3668942,-0.8869795,-0.4618087,-1.0871172,-1.5991317,-0.854524,-1.9864795,-0.6102484,-1.9420704,-0.50783575,-0.42952144,-0.59713393,-1.5889446,-0.39382088,-2.055297,-0.23383519,-2.0650258,-0.108946286,-0.5005861,-0.12881085,-1.4810632,-0.09170197,-1.8645113,-0.07579286,-1.9305599,0.44116378,0.5627867,0.48965517,0.08658257,1.0,1.0,0.13204226,6.616194e-18,-270.2905,2.632249e-17,0.26490065,-520.0,7.818472e-20,-0.0,1.0,0.0,0.39139998,-1.0,-1.0,-1.0,-1.0,0.041666668,0.0,0.0,0.0,0.0,0.0,0.5167,0.5027,0.4613,0.5526,0.5887,1.0,1.0
train,F,5,0.43265408,0.80682266,4.6290558e-07,0.37930357,0.7662466,-0.006375458,0.33199027,0.6842893,-0.026645634,0.31799778,0.6018172,-0.045315266,0.32350215,0.54579514,-0.061155472,0.2986962,0.73200357,-0.077955596,0.2821291,0.6194295,-0.10968088,0.30126736,0.5541197,-0.11511404,0.32718152,0.52816886,-0.11346372,0.334276,0.7553239,-0.09059605,0.3107323,0.61781126,-0.13100255,0.33874664,0.5723623,-0.12903962,0.36829302,0.57857084,-0.11915797,0.38190073,0.7591308,-0.100392066,0.36846346,0.6170219,-0.13347161,0.39086983,0.5593235,-0.12572683,0.40747833,0.5562539,-0.11226002,0.43160507,0.74923944,-0.10908117,0.42753777,0.6277057,-0.1316646,0.43019804,0.5829312,-0.12902285,0.42858493,0.57717,-0.12159747,0.0,0.0,-0.4804525,-0.36541095,-0.90653646,-1.1034847,-1.032547,-1.846194,-0.9829769,-2.3507054,-1.2063692,-0.6737896,-1.3555653,-1.6875846,-1.1832143,-2.2757378,-0.9498421,-2.5094404,-0.88595223,-0.46377653,-1.0979769,-1.7021581,-0.84569144,-2.1114526,-0.57960904,-2.055541,-0.45706362,-0.42949328,-0.5780741,-1.7092665,-0.37629166,-2.2288747,-0.22672234,-2.2565181,-0.0094469655,-0.5185705,-0.046075396,-1.613053,-0.02211807,-2.0162733,-0.03664507,-2.0681562,0.14461207,0.5639335,0.8553879,0.4360665,1.0,1.0,0.07558579,-2.2281104e-18,-50.718063,-3.0626842e-18,0.052596975,-103.45825,-6.713367e-20,-7.785917e-21,1.0,0.0,0.6837441,0.125,0.16666667,0.16666667,0.20833333,0.20833333,0.0,0.0,0.0335668,0.0,0.030354379,0.7402,0.4425,0.6222,0.42,0.3307,1.0,1.0
train,F,5,0.54667574,0.6806141,2.601249e-07,0.4918169,0.60216594,0.006014346,0.47056028,0.51296794,-0.006464929,0.4752622,0.4361989,-0.01640593,0.48914233,0.3707029,-0.022787716,0.45568228,0.5196105,-0.079770274,0.45236024,0.37356177,-0.11427307,0.4799521,0.30292335,-0.10918963,0.4993595,0.289192,-0.09103994,0.5094016,0.52712107,-0.08874034,0.52021694,0.36472178,-0.1280196,0.544776,0.31953135,-0.107448526,0.5488745,0.3492809,-0.07514311,0.56603926,0.53946143,-0.0937071,0.57576454,0.3800666,-0.12853487,0.58959705,0.3308401,-0.10067211,0.58731973,0.3470651,-0.0623247,0.6222218,0.55735636,-0.09508139,0.62587845,0.42429453,-0.11562247,0.62720835,0.37167037,-0.095750295,0.61672515,0.3725019,-0.06599651,0.0,0.0,-0.34730884,-0.49665195,-0.48188362,-1.0613605,-0.452116,-1.547382,-0.3642415,-1.9620342,-0.5760756,-1.0193067,-0.5971073,-1.9439348,-0.42242447,-2.3911436,-0.29955712,-2.4780762,-0.23598082,-0.9717577,-0.1675095,-1.9999005,-0.012027039,-2.285999,0.013920225,-2.097656,0.12258961,-0.8936314,0.18415987,-1.902753,0.2717329,-2.2144039,0.2573153,-2.111684,0.47827893,-0.7803394,0.5014289,-1.622748,0.5098484,-1.9559093,0.4434797,-1.9506447,0.14375,0.3847477,0.85625,0.6152523,1.0,1.0,0.07550969,-2.738232e-18,-50.364964,1.5313421e-18,0.03727866,-50.027958,1.11776795e-20,-5.51835e-21,1.0,0.0,0.68443316,0.29166666,0.29166666,0.33333334,0.375,0.41666666,0.0,0.0,0.0,0.0,0.0,0.6146,0.6253,0.2317,0.147,0.4063,1.0,1.0
train,F,5,0.51522815,0.7639937,5.197025e-07,0.4490775,0.69512475,0.023285482,0.41911793,0.6126567,0.009884106,0.41424483,0.53195065,-0.0026896736,0.4210115,0.4609887,-0.012172991,0.39564085,0.6148374,-0.08870385,0.382559,0.47300702,-0.12466501,0.40420613,0.39142972,-0.118970335,0.429752,0.35972324,-0.1003198,0.44443712,0.62432384,-0.10902461,0.4430924,0.45586395,-0.15060253,0.46784735,0.4040627,-0.124455824,0.48484993,0.4287476,-0.08750555,0.5024085,0.63370866,-0.12220102,0.50855786,0.46724582,-0.15344433,0.52465147,0.41429925,-0.11496266,0.5304584,0.4259556,-0.07034285,0.56289256,0.6431936,-0.1301546,0.5645564,0.503113,-0.14123893,0.5620481,0.4467284,-0.109669216,0.55384,0.44600928,-0.072586,0.0,0.0,-0.42245704,-0.43981668,-0.61378735,-0.9664811,-0.6449083,-1.4818931,-0.6016944,-1.9350762,-0.76371866,-0.9525545,-0.84726304,-1.8583238,-0.70901835,-2.3792999,-0.54587513,-2.5817864,-0.45209175,-0.8919714,-0.46067947,-1.9678044,-0.30258733,-2.2986221,-0.194004,-2.1409771,-0.08186993,-0.8320373,-0.042598415,-1.8951166,0.060179982,-2.2332485,0.09726465,-2.1588078,0.30439848,-0.77146375,0.3150244,-1.6660587,0.29900542,-2.0261467,0.24658616,-2.030739,0.5875,0.43463302,0.33275864,0.094610095,1.0,1.0,0.19430052,-1.0045795e-17,-529.6632,1.3312276e-17,0.24242425,-367.51514,1.1504902e-19,-0.0,1.0,0.0,0.26598662,-1.0,-1.0,-1.0,-1.0,0.041666668,0.2785715,0.0,0.0,0.0,0.12024353,0.6153,0.6337,0.7285,0.6545,0.6458,1.0,1.0
train,F,5,0.49323088,0.7835294,3.6855624e-07,0.427291,0.7104428,0.010884469,0.39260516,0.61939293,-0.0033654235,0.38928896,0.53562236,-0.015884336,0.39642692,0.46305376,-0.024710266,0.3722081,0.6256686,-0.08791125,0.35984913,0.4757463,-0.12313263,0.38216227,0.39524305,-0.11525985,0.4017418,0.37664557,-0.094325565,0.422512,0.6316223,-0.101032,0.42209828,0.4626737,-0.14118008,0.45021117,0.40908676,-0.11783537,0.46546233,0.43987906,-0.08303931,0.48131505,0.6393514,-0.10896469,0.48404136,0.47273144,-0.1439471,0.50184023,0.41891783,-0.11399309,0.5074084,0.43760353,-0.07391828,0.5441617,0.6493556,-0.112526186,0.5395737,0.50560385,-0.13173053,0.54142445,0.45241728,-0.1089237,0.5369898,0.46034855,-0.07691514,0.0,0.0,-0.39352593,-0.43617734,-0.6005294,-0.9795584,-0.62032026,-1.4794971,-0.5777213,-1.9125829,-0.7222581,-0.9421056,-0.79601574,-1.8368344,-0.662852,-2.3172739,-0.5460023,-2.4282627,-0.42204684,-0.906574,-0.42451587,-1.9148511,-0.25673953,-2.2346554,-0.16572136,-2.0508883,-0.0711131,-0.86044705,-0.054842584,-1.8548269,0.051380206,-2.175984,0.08461063,-2.0644686,0.30395252,-0.8007427,0.27657184,-1.658646,0.28761688,-1.9760609,0.26115113,-1.9287275,0.14375,0.45556194,0.85625,0.54443806,1.0,1.0,0.07550969,-2.179859e-18,-50.364964,0.0,0.042127434,-66.9405,-0.0,-0.0,1.0,0.0,0.68443316,0.20833333,0.20833333,0.25,0.29166666,0.33333334,0.013760677,0.0,0.0,0.0,0.008791854,0.6957,0.5897,0.0881,0.4485,0.3866,1.0,1.0
train,F,5,0.3906499,1.0333508,2.853141e-07,0.3246879,0.99290454,-0.0060464977,0.29172274,0.91805243,-0.032437205,0.29716724,0.837908,-0.056062516,0.3185116,0.7675578,-0.08000086,0.2899744,0.943177,-0.09943435,0.30644128,0.77390784,-0.12416932,0.34924987,0.69244945,-0.1281337,0.38037616,0.65188617,-0.12947656,0.3462646,0.9658186,-0.110081576,0.38396332,0.78699327,-0.13267632,0.4271438,0.7466512,-0.12584242,0.45142922,0.74851644,-0.1249422,0.40705258,0.9723014,-0.11496544,0.45209217,0.8030384,-0.12899561,0.48667264,0.7613355,-0.11707732,0.50535023,0.76113343,-0.11249928,0.4633359,0.9622592,-0.11862077,0.50286543,0.84033126,-0.12011728,0.5275081,0.8013974,-0.105453394,0.53879213,0.7981161,-0.09748852,0.0,0.0,-0.81623536,-0.5004954,-1.2241569,-1.4267396,-1.1567849,-2.4184725,-0.89266276,-3.2890089,-1.2457916,-1.1158403,-1.042025,-3.2104316,-0.5122976,-4.218424,-0.12713076,-4.720367,-0.54923826,-0.8356658,-0.08274213,-3.0485082,0.4515873,-3.5477142,0.7521028,-3.524633,0.20297185,-0.75544506,0.76030636,-2.8499603,1.1882163,-3.366006,1.4193388,-3.3685062,0.89943993,-0.8797111,1.3885912,-2.3884866,1.6935272,-2.870267,1.8331598,-2.9108708,0.61271554,0.32740825,0.3872845,0.5822821,1.0,1.0,-1.782731e-18,0.14771049,-168.68538,0.044518642,-0.0,-126.5665,-2.6360332e-20,-0.0,0.0,1.0,0.34988263,0.625,0.41666666,0.5833333,0.625,0.7083333,0.0,0.0,0.0,0.0,0.0,0.4855,0.4496,0.2584,0.3691,0.2349,1.0,1.0
train,F,5,0.5192428,0.9970621,5.45319e-07,0.4534016,0.9346885,-0.023192128,0.4175402,0.82329595,-0.056861773,0.4242881,0.713578,-0.08517602,0.44042677,0.6411903,-0.11157429,0.4144323,0.91696453,-0.110741004,0.4183593,0.75343806,-0.14892913,0.44821575,0.66400254,-0.1627148,0.47352886,0.61713827,-0.16899265,0.477717,0.950801,-0.11884697,0.5047555,0.7520699,-0.15751451,0.51974165,0.7135911,-0.14779884,0.5229906,0.73878354,-0.13839084,0.5476048,0.96760833,-0.12455091,0.5795376,0.7869666,-0.15186532,0.5871438,0.73633695,-0.12841117,0.58452874,0.7409057,-0.1100681,0.6149627,0.9677465,-0.13181664,0.64471,0.8332044,-0.14460266,0.6405315,0.7848414,-0.12667595,0.62714946,0.7808887,-0.113079235,0.0,0.0,-1.0591376,-1.0033562,-1.6360127,-2.7952433,-1.5274644,-4.5601926,-1.2678539,-5.7246385,-1.6860071,-1.2884684,-1.6228362,-3.9189942,-1.1425583,-5.357675,-0.7353656,-6.111545,-0.6679941,-0.7441666,-0.23304658,-3.9410026,0.008024318,-4.559982,0.06028738,-4.1547303,0.4562375,-0.4738001,0.9699156,-3.3796456,1.0922709,-4.1940866,1.0502049,-4.1205926,1.5397726,-0.47157755,2.0182948,-2.6358538,1.9510782,-3.4138322,1.7358118,-3.4774168,0.6228448,0.32138762,0.37715518,0.5263761,1.0,1.0,-1.2110728e-17,0.1633987,-183.16994,0.045714285,-0.0,-132.11429,-8.120488e-20,-0.0,0.0,1.0,0.31628978,0.45833334,0.41666666,0.6666667,0.6666667,0.7916667,0.0,0.0,0.0,0.0,0.011413433,0.3395,0.441,0.2772,0.3748,0.3609,1.0,0.0
train,F,5,0.48123434,1.0126153,1.2396976e-07,0.41473287,0.9141293,0.022721993,0.39195305,0.79510653,0.015621913,0.40826204,0.701118,0.0076621957,0.4418522,0.6378058,0.0010312403,0.3766597,0.7865181,-0.06643711,0.39241892,0.6219453,-0.09125072,0.4258192,0.5472295,-0.08673361,0.45406437,0.5150536,-0.07487341,0.43274146,0.8097501,-0.08607557,0.4695885,0.6124585,-0.116038784,0.5005906,0.5881103,-0.098399214,0.5138672,0.61763364,-0.07294119,0.4996639,0.8353005,-0.098550916,0.5495197,0.650786,-0.11513725,0.5685641,0.6109004,-0.082363024,0.5694603,0.61748195,-0.049074326,0.563589,0.86705905,-0.10740248,0.59752434,0.7114516,-0.107382685,0.5975592,0.660447,-0.07815791,0.58630574,0.6471515,-0.048768375,0.0,0.0,-0.31882864,-0.4721724,-0.42804217,-1.0428045,-0.3498518,-1.4934146,-0.18881012,-1.7969528,-0.5013633,-1.0839801,-0.42580864,-1.872993,-0.26567742,-2.2312036,-0.13026127,-2.3854651,-0.23248988,-0.9725988,-0.055833828,-1.9184756,0.092800006,-2.0352085,0.15645203,-1.8936645,0.08835696,-0.8501022,0.32738125,-1.7347219,0.418686,-1.9259458,0.42298245,-1.8943918,0.39483362,-0.6978418,0.5575303,-1.4438722,0.5576975,-1.688404,0.50374484,-1.7521466,0.6655173,0.33543578,0.33448276,0.53125,1.0,1.0,0.0,0.16189963,-189.42256,0.05154639,-0.0,-159.17526,0.0,-0.0,0.0,1.0,0.3192184,0.41666666,0.25,0.375,0.375,0.45833334,0.0,0.0,0.0,0.0,0.0,0.6383,0.4142,0.1488,0.2141,0.2016,1.0,1.0
train,F,5,0.38911632,0.85920644,2.6171637e-07,0.32734224,0.81991243,-0.021197926,0.3056037,0.75213677,-0.05773182,0.33389857,0.6926948,-0.08890159,0.38383806,0.6481776,-0.11850455,0.30597484,0.910802,-0.13250344,0.31009477,0.7427385,-0.16608962,0.34620813,0.677511,-0.17116709,0.37647006,0.6487625,-0.17234369,0.35872948,0.95196146,-0.14027919,0.38405433,0.750424,-0.18253572,0.4089947,0.72467446,-0.17156443,0.41605142,0.7484824,-0.16137189,0.42219985,0.96453327,-0.14213845,0.456825,0.7660003,-0.16981971,0.4756207,0.74336195,-0.13928343,0.47631788,0.7647063,-0.11608605,0.48487687,0.955883,-0.14478716,0.50998205,0.81875604,-0.15383726,0.5178864,0.77542776,-0.13145253,0.51072794,0.7642494,-0.116997086,0.0,0.0,-0.63289475,-0.4025794,-0.8556128,-1.0969623,-0.5657231,-1.7059641,-0.054077424,-2.1620564,-0.8518105,0.5286128,-0.8096005,-1.1932507,-0.4396079,-1.861527,-0.12956488,-2.1560638,-0.31132266,0.95030427,-0.051861614,-1.1145099,0.20366031,-1.3783222,0.27595857,-1.1344024,0.3389511,1.0791065,0.69369656,-0.95492643,0.8862644,-1.1868631,0.8934074,-0.9681834,0.9810969,0.990482,1.2383074,-0.41442698,1.3192899,-0.85833883,1.2459493,-0.9728648,0.57801723,0.3420298,0.42198277,0.5111812,1.0,1.0,0.15321757,0.0,-410.92953,1.5313421e-18,0.0448682,-53.527763,-0.0,-0.0,1.0,0.0,0.33730686,-1.0,-1.0,-1.0,-1.0,-1.0,0.5989027,0.60004693,0.7951243,0.8268624,0.8259685,0.4441,0.334,0.4098,0.3357,0.1859,1.0,0.0
train,F,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5721983,0.2712156,0.42780173,0.6771789,0.0,1.0,-2.0289318e-18,0.127011,-120.15241,0.040302265,-0.0,-107.00252,2.3863736e-20,-0.0,0.0,1.0,0.40690437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4115,0.3668,0.3204,0.3657,0.2011,1.0,1.0
train,F,5,0.3814599,0.95649105,4.8140083e-07,0.31990257,0.8626787,0.0019030016,0.2829585,0.7428008,-0.028556723,0.29303735,0.6455261,-0.06125837,0.3268721,0.5856151,-0.09211131,0.2346195,0.7592942,-0.09986153,0.25078472,0.5932782,-0.14994618,0.30012602,0.52150655,-0.16354336,0.34146965,0.49050307,-0.16601042,0.2720287,0.8112011,-0.12578152,0.29147217,0.6134329,-0.18423715,0.35165468,0.57687485,-0.17910609,0.3933106,0.5922083,-0.16404538,0.3322462,0.8461147,-0.14798474,0.37707347,0.6540053,-0.19420296,0.4318124,0.5997282,-0.17662504,0.46156788,0.6000718,-0.1532539,0.40178633,0.86393654,-0.16861078,0.44376084,0.70253384,-0.19201672,0.46391252,0.64781046,-0.17894928,0.46575618,0.6321333,-0.16310735,0.0,0.0,-0.33842963,-0.5157612,-0.54154056,-1.1748257,-0.48612913,-1.709622,-0.30011252,-2.0390005,-0.8072986,-1.0841482,-0.7184255,-1.9968703,-0.4471571,-2.3914564,-0.21985824,-2.561907,-0.60163033,-0.79877466,-0.4947342,-1.886064,-0.163863,-2.0870526,0.06515282,-2.0027523,-0.2705668,-0.6068268,-0.024115672,-1.6630052,0.27682787,-1.9614094,0.4404174,-1.9595206,0.11175061,-0.50884587,0.34251794,-1.3962051,0.45330775,-1.6970631,0.46344385,-1.783253,0.0,0.3021789,1.0,0.6978211,1.0,1.0,0.06465517,0.0,-0.0,1.5313421e-18,0.032867707,-34.642563,1.9141777e-20,-0.0,1.0,0.0,0.799338,0.20833333,0.25,0.29166666,0.33333334,0.33333334,0.40617317,0.26987457,0.41562146,0.42689005,0.47283524,0.5329,0.2855,0.403,0.3287,0.2745,1.0,1.0
